0,99.79516602
0.25,92.49951172
0.5,93.02062988
0.75,97.1895752
1,93.02062988
1.25,85.20373535
1.5,88.8515625
1.75,97.1895752
2,88.33044434
2.25,98.75292969
2.5,95.6262207
2.75,90.93603516
3,100.3162842
3.25,100.8374023
3.5,93.54174805
3.75,98.23181152
4,106.0487061
4.25,99.79516602
4.5,102.921875
4.75,104.4852295
5,108.1331787
5.25,105.0064697
5.5,96.14733887
5.75,103.9641113
6,110.2176514
6.25,110.7387695
6.5,125.3302002
6.75,116.4710693
7,120.1190186
7.25,127.935791
7.5,130.5415039
7.75,123.7668457
8,136.7949219
8.25,136.7949219
8.5,120.1190186
8.75,133.6682129
9,125.3302002
9.25,124.2879639
9.5,110.7387695
9.75,112.8232422
10,107.0909424
10.25,109.6965332
10.5,89.89379883
10.75,74.78125
11,185.2593994
11.25,185.2593994
11.5,170.6679688
11.75,169.1046143
12,173.7946777
12.25,160.2454834
12.5,161.2877197
12.75,151.9074707
13,162.8510742
13.25,57.58422852
13.5,59.14758301
13.75,53.41516113
14,54.45739746
14.25,57.06311035
14.5,53.9362793
14.75,57.58422852
15,55.49975586
15.25,52.3729248
15.5,54.97851563
15.75,53.9362793
16,52.3729248
16.25,51.85180664
16.5,57.06311035
16.75,67.48547363
17,70.61230469
17.25,82.07702637
17.5,82.59814453
17.75,84.16149902
18,84.68261719
18.25,84.68261719
18.5,84.68261719
18.75,91.97827148
19,91.45715332
19.25,95.6262207
19.5,95.10510254
19.75,100.8374023
20,102.4007568
20.25,108.6542969
20.5,108.1331787
20.75,110.7387695
21,113.8654785
21.25,108.6542969
21.5,108.6542969
21.75,108.1331787
22,102.4007568
22.25,99.79516602
22.5,97.1895752
22.75,95.10510254
23,97.1895752
23.25,98.23181152
23.5,96.66845703
23.75,98.23181152
